2026-07-08 12:20:49 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:167 | ===== 寻优任务结束 =====
2026-07-08 12:30:37 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:29 | ===== 寻优任务开始 =====
2026-07-08 12:30:49 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:143 | 寻优完成: 节能率=49.9%, 耗时=11.40s
2026-07-08 12:30:49 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:167 | ===== 寻优任务结束 =====
2026-07-08 12:40:37 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:29 | ===== 寻优任务开始 =====
2026-07-08 12:40:49 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:143 | 寻优完成: 节能率=52.0%, 耗时=11.38s
2026-07-08 12:40:49 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:167 | ===== 寻优任务结束 =====
2026-07-08 12:50:37 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:29 | ===== 寻优任务开始 =====
2026-07-08 12:50:49 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:143 | 寻优完成: 节能率=52.0%, 耗时=11.29s
2026-07-08 12:50:49 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:167 | ===== 寻优任务结束 =====
2026-07-08 13:00:37 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:29 | ===== 寻优任务开始 =====
2026-07-08 13:00:52 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:143 | 寻优完成: 节能率=52.0%, 耗时=14.65s
2026-07-08 13:00:52 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:167 | ===== 寻优任务结束 =====
2026-07-08 13:10:37 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:29 | ===== 寻优任务开始 =====
2026-07-08 13:10:49 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:143 | 寻优完成: 节能率=52.0%, 耗时=11.18s
2026-07-08 13:10:49 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:167 | ===== 寻优任务结束 =====
2026-07-08 13:20:33 | INFO     | app.algorithms.constraints:__init__:84 | 安全约束已加载: {'chilled_water_temp': (6.0, 12.0), 'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 舒适温度=(24.0, 26.0)
2026-07-08 13:20:40 | INFO     | __main__:main:247 | 业务配置已加载: 6 个模块
2026-07-08 13:20:40 | INFO     | __main__:main:251 | 数据库已初始化
2026-07-08 13:20:40 | INFO     | __main__:main:258 | 启动边缘端服务: 0.0.0.0:8000
2026-07-08 13:20:40 | INFO     | __main__:lifespan:183 | 边缘端服务启动中...
2026-07-08 13:20:40 | INFO     | app.services.mqtt_subscriber:start:157 | MQTT 正在连接 Broker: test.mosquitto.org:1883
2026-07-08 13:20:40 | INFO     | app.services.mqtt_subscriber:start:163 | MQTT 订阅服务已启动: broker=test.mosquitto.org:1883, topic=ac/hospital/+/data
2026-07-08 13:20:40 | INFO     | app.scheduler.scheduler:start_scheduler:42 | 寻优任务已注册，周期: 10 分钟
2026-07-08 13:20:40 | INFO     | app.scheduler.scheduler:start_scheduler:69 | 数据清理任务已注册，周期: 6 小时
2026-07-08 13:20:40 | INFO     | app.scheduler.scheduler:start_scheduler:72 | 定时任务调度器已启动
2026-07-08 13:20:40 | INFO     | __main__:lifespan:201 | 边缘端服务已启动
2026-07-08 13:20:40 | INFO     | app.services.mqtt_subscriber:_on_connect:214 | MQTT 已连接 Broker 并订阅主题: ac/hospital/+/data
2026-07-08 13:26:52 | INFO     | app.algorithms.constraints:__init__:84 | 安全约束已加载: {'chilled_water_temp': (6.0, 12.0), 'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 舒适温度=(24.0, 26.0)
2026-07-08 13:26:52 | INFO     | app.algorithms.bootstrap:build_algorithms:59 | Cursor 算法模块装配完成（能耗/约束/清洗/寻优/兜底/仿真）
2026-07-08 13:26:52 | INFO     | app.main:set_optimizer:86 | 寻优算法已注入
2026-07-08 13:26:52 | INFO     | app.main:set_energy_model:93 | 能耗模型已注入
2026-07-08 13:26:52 | INFO     | app.main:set_data_cleaner:100 | 数据清洗已注入
2026-07-08 13:26:52 | INFO     | app.main:set_constraints:107 | 约束校验已注入
2026-07-08 13:26:52 | INFO     | app.services.simulator:set_generator:99 | 数据生成器已替换
2026-07-08 13:26:52 | INFO     | app.main:bootstrap_cursor_algorithms:127 | Cursor 核心算法已全部注入并接管闭环
2026-07-08 13:26:52 | INFO     | app.services.batch_import:parse_runtime_file:418 | 批量导入解析完成: file=2026-07-07 08_00-2026-07-07 09_00运行趋势.xls, total=4, running=4, skipped_not_running=0, missing=['outdoor_temp', 'outdoor_humidity', 'indoor_temp', 'indoor_humidity', 'indoor_load', 'chiller_load', 'chiller_power', 'chilled_water_temp', 'cooling_water_temp', 'chilled_pump_freq', 'chilled_pump_power', 'cooling_pump_freq', 'cooling_pump_power', 'cooling_tower_fan_freq', 'cooling_tower_fan_power', 'terminal_fan_power', 'total_power']
2026-07-08 13:27:09 | WARNING  | app.algorithms.fallback:smooth:89 | 参数平滑进入应急模式（工况突变/舒适度告急），放宽步长快速响应
2026-07-08 13:27:28 | WARNING  | app.algorithms.fallback:smooth:89 | 参数平滑进入应急模式（工况突变/舒适度告急），放宽步长快速响应
2026-07-08 13:27:46 | WARNING  | app.algorithms.fallback:smooth:89 | 参数平滑进入应急模式（工况突变/舒适度告急），放宽步长快速响应
2026-07-08 13:28:04 | WARNING  | app.algorithms.fallback:smooth:89 | 参数平滑进入应急模式（工况突变/舒适度告急），放宽步长快速响应
2026-07-08 13:30:40 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:29 | ===== 寻优任务开始 =====
2026-07-08 13:30:53 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:143 | 寻优完成: 节能率=41.6%, 耗时=12.12s
2026-07-08 13:30:53 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:167 | ===== 寻优任务结束 =====
2026-07-08 13:40:40 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:29 | ===== 寻优任务开始 =====
2026-07-08 13:40:52 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:143 | 寻优完成: 节能率=41.9%, 耗时=11.93s
2026-07-08 13:40:52 | INFO     | app.scheduler.tasks.optimize_task:run_optimize:167 | ===== 寻优任务结束 =====
2026-07-08 13:43:54 | INFO     | app.services.equipment_config:save_config:47 | 设备配置已保存: config\equipment.json
2026-07-08 13:43:58 | INFO     | app.services.equipment_config:save_config:47 | 设备配置已保存: config\equipment.json
2026-07-08 13:43:58 | INFO     | app.services.equipment_config:save_config:47 | 设备配置已保存: config\equipment.json
2026-07-08 13:43:58 | INFO     | app.services.equipment_config:save_config:47 | 设备配置已保存: config\equipment.json
